,id,titre,objet,adrs,dept,region,social_object1_libelle,social_object2_libelle,facebook_url,helloasso_url
40,W133006659,IKUU BASSA BA MARSEILLE ASSOCIATION DES BASSA DE MARSEILLE,"accueil et aide à l'intégration de tous; actions de sensibilisation pour la citoyenneté des ses membres; solidarité entre les peuples, entraide mutuelle, rapatriement des dépouilles mortuaires, actions humanitaires, art et culture; promotion et codéveloppement du territoire Bassa Cameroun",93 la canebiere 13001 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/UNION-BASSA-285256282421415/posts,https://www.helloasso.com/e/reg/provence-alpes-cote--d---azur/dep/bouches-du-rhone/ville/marseille
41,W133011249,ASSOCIATION AIDE AU DEVELOPPEMENT DE BAKOUA (AADB),"promouvoir le développement rural de Bakoua au Cameroun; construire des dispensaires et des cases de santé pour favoriser les soins de première nécessité; construction d'écoles pour favoriser l'éducation des enfants isolés et illettrés; réalisation de forages, de puits d'eau et canalisation des eaux potables; électrification des villages; création de coopératives agricoles; aider les personnes âgées et handicapées pour leur apporter un soutien moral et matériel, collecte du matériel  médicale et paramédicale et toutes sortes d'équipement confondus et les remettre aux usagers nécessiteux à mains propres, orienter notre action vers des personnes défavorisées dont les difficultés de tous ordres limitent une insertion  normale dans la vie sociale et professionnelle au niveau Bakoua pour véhiculer : les valeurs de respect, d'accueil, de simplicité et de chaleur humaine par le message d'union et de fraternité, promouvoir les repères nécessaires pour apporter à chacun selon ses possibilités, les matériaux nécessaires pour qu'ils se construisent",93 la canebiere 13001 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,https://www.facebook.com/adenmasso/,https://www.helloasso.com/associations/aide-au-developpement-des-quartiers
42,W133011421,CHASAADD - FRANCE,"soutien moral, matériel et financier aux projets de développement de l'association CHASAAD située à Yaoundé au Cameroun ; faire connaître le projet de développement CHASAAD dans le Pays d'Aubagne et au-delà ; chercher et obtenir les concours d'autres associations y compris d'envergure nationale pour mettre en valeur et assurer le succès dans la continuité de cette action de partenariat",140 allee robert govi 13400 aubagne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/CHASAADDM/videos/toute-l%C3%A9quipe-de-la-chasaadd-m-souhaite-une-bonne-f%C3%AAte-des-m%C3%A8res-%C3%A0-toutes-les-fe/600093177299447/,https://www.helloasso.com/associations/chasaadd
43,W133018683,BETI BE NANGA,promouvoir la culture Beti ; créer un espace de solidarité dans un esprit d'accueil de ses adhérents ; porter aide aux populations défavorisées du Cameroun,1 rue rodolphe pollack 13001 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,INTERVENTIONS SOCIALES,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,https://www.facebook.com/zabilemilan/,https://www.helloasso.com/associations/espaces-formation/evenements/27-03-2023-tcf-integration-residence-et-nationalite
44,W133018717,"NTAPKEU DE BAFIA, LA VOIX DU PEUPLE BAFIA (NBVPB)",permettra de développer ses activités sur le territoire français ; diffuser les connaissances de la culture française et des valeurs de la population du Cameroun ; établir des liens d'amitié culturels entre la France et le Cameroun ; promouvoir la reconnaissance mutuelle basée sur le respect ; sensibiliser la société française sur les problèmes de la population du Cameroun afin de promouvoir la solidarité et la coopération dans le développement de la population et du Cameroun ; assurer la continuité du groupe de danse et percussions africaine salamandre,8 boulevard de la blancarde 13004 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,ACTION SOCIOCULTURELLE,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,https://www.facebook.com/MairieBafia/,https://www.helloasso.com/associations/la-voix-du-peuple
45,W133019567,MAGNAN MA,"favoriser l'entraide et la solidarité auprès des enfants et des familles de la communauté Kako, située à l'est du Cameroun (Batouri, Mindourou etc)",143 boulevard paul claudel 13010 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,https://www.facebook.com/MagnanMa/,https://www.helloasso.com/associations/espace-magnan
46,W133021353,PEACE AND VILLAGE,"aider les compatriotes du Cameroun qui sont dans la précarité ; intervenir en Afrique, au Cameroun principalement ; apporter aide et assistance à l'enfance en détresse ; améliorer la qualité de vie des enfants au quotidien et au développement de l'accés à l'éducation : ces actions sont menées en collaboration avec des organisations locales, communautés villageoises et institutions mais aussi avec d'autres associations",142 rue breteuil 13006 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ÉDUCATION  FORMATION,https://fr-fr.facebook.com/peaceandvillage/,https://www.helloasso.com/associations/peace-village-ukunda
47,W133021992,M3 ORPHELINS DU MOUNGO,aide aux enfants orphelins de Moungo (Cameroun) ; respect des droits et libertés de l'enfant ; accompagner les enfants vers l'autonomie ; prendre en compte les enfants dans leur intégralité ; aide à la scolarité ; soins médicaux,68 boulevard des alpes 13012 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,SANTÉ,SERVICES FAMILIAUX/ SERVICES AUX PERSONNES ÂGÉES,https://www.facebook.com/Mtroiorphelins-du-Moungo-452805582229711/posts/,https://www.helloasso.com/associations/les-orphelins-du-monde
48,W133023840,LES ENFANTS DE L'AVENIR,"aide aux enfants et jeunes défavorisés de la ville de Douala au Cameroun et notamment : encadrement des enfants défavorisés de tout âge ; épanouissement socio-culturel desdits enfants ; l'initiation et la formation en informatique ; promotion de l'auto-emploi des enfants et jeunes défavorisés ; promouvoir l'accès à la formation et la connaissance de l'outil informatique notamment en matière de bureautique, maintenance et administration réseau, base de données, etc",69 trav tiboulen 13008 marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Les-Enfants-de-LAvenir/100063463392853/,https://www.helloasso.com/associations/association-xuan-les-enfants-de-l-avenir
49,W133027591,DIASPO-BIOMED,"promouvoir l'entraide entre les membres de DIASPO-BIOMED, promouvoir la formation et la recherche Biomédicale en Afrique en général et au Cameroun en particulier ;",6 rue bussy l indien 13006 marseille 6,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,RECHERCHE,AUTRES,https://www.facebook.com/humadiaspo/,https://www.helloasso.com/associations/humanity-diaspo
50,W133035049,MANE-URU FRANCE,soutenir les actions de Mane-Uru au Cameroun dans la lutte contre la pauvreté et le soutien à la scolarisation des enfants ou des jeunes les plus démunis ;,5 rue antoine pons 13004 marseille 4,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/LavenirDuCameroun/,https://www.helloasso.com/associations/mane-roul-arts
51,W142002146,YOM,Venir en aide aux orphelins de sida et aux enfants atteints du sida au Cameroun,14123 ifs,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/yommusic/,https://www.helloasso.com/associations/ccjn
52,W142004576,PRINCESSE ROUTE ET VIES,lutter contre l'insécurité routière à l'encontre des enfants au Cameroun,161 impasse du hamel 14200 herouville-saint-clair,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,INTERVENTIONS SOCIALES,https://www.facebook.com/routeetvies/,https://www.helloasso.com/associations/association-lea-notre-princesse-et-son-quotidien
53,W142006267,TITAMANGA,"accompagner le développement des projets quotidiens des habitants du village de Mekom situé au sud Cameroun, scolariser les enfants, développer leur agriculture, commercialiser leurs produits, mettre en oeuvre des campagnes de soins",route de maisoncelles 14210 vacognes-neuilly,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,https://www.facebook.com/TiTan-Manga-1200439693376593/,not found
54,W142007127,CODEKO CO-DEVELOPPEMENT KRIBI OUISTREHAM,"aider au développement économique local de la ville de Kribi au Cameroun dans les domaines scolaires et d'enseignement dans le but d'améliorer les conditions de vie quotidienne au travers de l'assainissement, l'eau, les toilettes",3 avenue boieldieu 14150 ouistreham,Calvados,Normandie,ACTION SOCIOCULTURELLE,REPRÉSENTATION/ PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES,https://www.facebook.com/Codeko,https://www.helloasso.com/associations/l-elabomobile/evenements/co-developpement
55,W142010236,ASSOCIATION DES AFRICAINS DYNAMIQUES ET SOLIDAIRES DU CALVADOS,"soutenir et contribuer aux actions de développement spécifiques et communautaires en Afrique ; organiser entre ses membres une rencontre mensuelle afin de nouer des liens d'amitié, de solidarité, d'entraide, d'échanges et de dialogue amical dans un esprit de convivialité ainsi qu'organiser des activités socio-culturelles et sportives ; contribuer à l'effort éducatif par la distribution du matériel éducatif (livres, cahiers, stylos, outils informatiques) auprès des écoles en Afrique (Cameroun, Gabon, Togo, Nigeria ...) ; aider à équiper des salles de classes ; développer une proximité avec les habitants du continent africain en soutenant les micros projets locaux de développement en Afrique (creuser un puits par exemple) dans la perspective d'améliorer la qualité de vie de ses populations",39 bis avenida calle de paris 14000 caen,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/AJADS-association-des-jeunes-africains-dynamique-et-solidaire-1671549003123103/,https://www.helloasso.com/associations/association-dynamique-africaine
56,W142010722,MAIN SUR LE COEUR O'MULEMA,"favoriser et organiser les rencontres et échanges entre ses adhérents, effectuer des actions d'aides médicales, sociales, éducatives, culturelles et humanitaires au profit des populations de Main sur le Coeur O'Mulema en particulier du Cameroun en général",6 allee de la residence d'harcourt 14123 fleury-sur-orne,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,https://www.facebook.com/AKN-%C3%94-Mulema-Bymm-2056933317662257/videos/le-c%C5%93ur-%EF%B8%8F-akn-%C3%B4-mulema-%EF%B8%8F/2335314039937211/,https://www.helloasso.com/associations/association-la-main-sur-le-c-ur
57,W142011453,LES FEMMES VINTAGE DE NORMANDIE,"venir en aide aux enfants et femmes de conditions précaires en Afrique en général et du Cameroun en particulier : activités économiques, activités intellectuelles et culturelles, activités de soutien moral, activités d'aide aux soins médicaux",15 rue louis lachenal 14000 caen,Calvados,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/femmesvintageN/,https://www.helloasso.com/associations/les-femmes-vintage-de-normandie
58,W142012761,SOUDURE SOLIDAIRE,"promouvoir le métier de soudure dans son ensemble en répondant aux besoins liés aux activités socio-économique du Cameroun, permettant la formation de jeunes caemrounais, ceci permettra en outre d'éviter l'expatriation de ces jeunes au péril de leur vie ; récupérer des outils et matériels nécessaires à la formation, l'insertion par le travail des publics et en particulier des jeunes Camerounais éloignés de l'emploi",1 residence des pinsons 14000 caen,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Soudure-Molloy/100063575950427/,https://www.helloasso.com/associations/la-regratterie/evenements/initiation-soudure-19-octobre-2022
59,W142016052,L'ECOLE DU COEUR,"venir en aide aux enfants défavrisés des villages reculés du Cameroun qui n'ont pas accès à l'école, l'éducation, l'eau potable, aux fournitures scolaires, etc",20 rue des carlettes 14730 giberville,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/LEcoleDuCoeur/,https://www.helloasso.com/associations/ecole-du-coeur
60,W142016616,ASSOCIATION CERCLE DES RESSORTISSANTS ET SYMPATHISANTS DE BATCHEU,venir en aide aux enfants et adultes de Batcheu dans le but d'améliorer leurs conditions de vie sur le plan de la santé de la scolarité dans la région de l'ouest du Cameroun,213 boulevard du grand parc 14200 herouville-saint-clair,Calvados,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Association-des-Ressortissants-et-Sympathisants-de-Diokeli-ARSD/100086079726710/,https://www.helloasso.com/associations/association-des-ressortissant-et-sympathisants-de-sare-demba
61,W144000787,SOLEIL D'ESPOIR,"mettre en place des programmes humanitaires au Cameroun, et particulièrement dans la région de la Ménoua, dans le domaine de l'éducation (accès aux savoirs fondamentaux), de la santé (accès aux premiers soins), de l'environnement : amélioration du cadre de vie",la pannerie 14350 mont-bertrand,Calvados,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,https://www.facebook.com/MISSION.SOLEIL.ESPOIR/,https://www.helloasso.com/associations/association-soleil-d-espoir
62,W152004154,DIVERSITE AFRICAINE,"créer et préserver les liens entre les africains de la région Auvergne-Rhône-Alpes et les environs à travers des échanges, des rencontres et activités communes, les connecter ; participer à la promotion de la qualité de vis localement à travers des activités dédiées aux enfants, adultes : ateliers (cuisine/contes/créatifs/ ... et des stages) et laccompagnement des personnes âgées en institutions (promenades ou sorties au sein de l'établissement, causeries,...) ; participer à la promotion de la qualité de vie des individus en Afrique en général et au Cameroun en particulier (santé, éducation) à travers l'information (prospectus / dépliants, ...) et des actions de proximité : conférences, ateliers manuels, stages, séminaires, distribution de solutions, médicaments essentiels en soin de santé primaire (de médicaments, aides, prothèses, accessoires...)",la croix rognee 15200 mauriac,Cantal,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Diversit%C3%A9-africaine-108981254985871/,https://www.helloasso.com/associations/diversite-africaine
