id,objet,adrs,dept,region,social_object1_libelle,titre,facebook_url,helloasso_url
W503002225,"entraide et partage au sein des membres de Amical Sans Rancunes de Basse Normandie et élargir cette entraide au niveau international afin de recueillir des dons ici (du matériel scolaire, des vêtements pour enfants et adultes et des lunettes de vue), ce matériel servira et sera destiné en Afrique, en particulier au Cameroun, où nous avons déjà pris contact avec certaines structures qui travaillent au service des enfants et des personnes âgés, de préférence en zone rurale",2 bis rue du mont hugon 50200 monthuchon,Manche,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICAL SANS RANCUNES BASSE NORMANDIE,not found,not found
W511001973,"favoriser l'accès des enfants abandonnés et orphelins à l'éducation et aux soins, leur donnant ainsi la possibilité de se livrer à des activités éducatives, culturelles, d'exprimer leurs talents ; gérer, animer, promouvoir, soutenir et favoriser la création et le développement d'activités d'ordre social, familial, médico-social et culturel dans la commune de Bafia (Cameroun) ; favoriser le débat sur tout sujet de société, ainsi que l'échange culturel Nord-Sud entre les enfants de Bafia et de France",20 rue de cancale 51000 chalons-en-champagne,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATION SOCIO-SANITAIRE ET CULTURELLE ETOILES D'AVENIR,not found,not found
W512005532,"distribuer des denrées alimentaires et matérielles aux personnes dans le besoin, en particulier aux handicapés en situation de précarité en Afrique (Cameroun)",6 bis rue pierrefrite 51120 sezanne,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,FILLES ET FILS DE COEUR DE MAMA AÏCHA (FFCA),not found,not found
W513004099,"oeuvrer et promouvoir la solidarité, l'éducation et l'entraide afin d'envisager diverses actions d'aide et de soutien matériel, médical et académique aux enfants pauvres au Cameroun",30 rue du danube 51100 reims,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,COLLECTIF ONE HAND,https://www.facebook.com/people/Collectif-One-Hand/100063544398415/,not found
W513004781,"but pour le développement, apporter, par tous moyens assistance à l'enfance,a l' adolescence et à toutes personnes vulnérables et défavorisées au Cameroun et en Afrique partout où besoin est :
Elle a pour vocation première de participer à la mise en place et au développement au Cameroun et en Afrique de  toutes actions d'encadrement, d'hébergement, d'éducation, de scolarisation et de formation, nécessaire à l'insertion professionnelle, de sensibiliser ces enfants et adolescents aux fléaux tels que la drogue, la prostitution, la délinquance juvénile, le banditisme.
D' apporter de l'aide aux orphelins du Sida , aux enfants non accompagnés infectés au VIH et à toutes personnes concernées passant par la prévention.
Aux enfants souffrant d'un handicap.
Aux jeunes filles victimes de mariage forcé, de mutilation vaginale,
Aux mères célibataires en milieu rural et urbain.
Aux enfants victimes de la traite, de crime d'honneur
Cette aide s'étend au soutien à destination de leur famille en difficulté",33 rue d'estienne d'orves 51100 reims,Marne,Grand Est,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),TOLEFOUCK-DZIFENG,https://www.facebook.com/Tolefouck/,https://www.helloasso.com/associations/association-tolefouck-dzifeng
W513008618,"promouvoir la solidarité et l'entr'aide entre ses membres.
Promouvoir la culture camerounaise en France et faciliter l'intégration sociale de ses nouveaux membres dans le département de la Marne.
Envisager diverses actions d'aide et de soutien matériel, académique et professionnel au profit des enfants pauvres  au Cameroun",66 boulevard des pheniciens 51100 reims,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,COMMUNAUTE CAMEROUNAISE DE REIMS,not found,not found
W532002382,"soutenir et accompagner les habitants du village de Méba, au Cameroun, dans le développement de leurs projets économiques et sociaux ; mettre en place des actions d'échanges inter-culturels, d'information et de sensibilisation",82 rue de la bastille 44000 nantes,Loire-Atlantique,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,MEBA,not found,not found
W532003442,"venir en aide aux enfants défavorisés du Cameroun pour contribuer à l'éducation, la santé, la protection et pour à terme créer un orphelinat",18 rue des lauriers 53970 l huisserie,Mayenne,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,CRIS D'ENFANTS,https://www.facebook.com/crisenfants/,https://www.helloasso.com/associations/cris-d-enfants
W532003537,venir en aide aux enfants défavorisés du Cameroun par l'entraide et la solidarité,9 rue des peupliers 53240 saint-jean-sur-mayenne,Mayenne,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOS-CAMER,not found,not found
W532007218,venir en aide aux personnes défavorisées au Cameroun,28 place louis coulange 53000 laval,Mayenne,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,UNITÉ CAMER,not found,not found
W533000302,"contribuer à l'amélioration des conditions de vie des populations rurales du Cameroun ou régions connaissant des situations de pauvreté aiguë à travers la mise en place ou le soutien de projets de développement durable appropriés ; éveiller en France la solidarité internationale et mettre en place des partenariats et des projets coopératifs entre les populations ""du Nord et du Sud""",36 bis rue jules doitteau 53700 villaines-la-juhel,Mayenne,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,TERRES DURABLES,not found,not found
W541000402,APPORTER SON AIDE POUR LES DROITS DE L'ENFANT AU CAMEROUN,24 rue albert thomas 54400 longwy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,MUNA MBOA,not found,not found
W542001133,"financer la construction et le fonctionnement d'un établissement de soins/foyer de l'enfance, voir des ""services"" complémentaires selon les besoins et les possibilités dans un pays du continent africain (en l'ocurence le Cameroun si les accords sont positifs au niveau local)",1 rue du general l'hotte 54300 luneville,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,CHAPAT'&CO,not found,not found
W543000847,"Assurer la promotion de la santé par des campagnes d'information pour l'hygiène, de prévention contre les maladies infantiles, les infections sexuellement transmissibles et le sida au Cameroun création d'un environnement serein, un réseau de contacts de secours accessible aux plus déshérités. Création des comités de parrainages dont le but est de venir en aide matériellement et financièrement aux enfants victimes de maltraitances et de misères de toutes sortes dans les familles.",4 rue du luxembourg 54500 vandoeuvre-les-nancy,Meurthe-et-Moselle,Grand Est,SANTÉ,ASSOCIATION APPEL MEDICO-SOCIAL DE FRANCE (A2MSF),not found,not found
W543003402,"aider au Cameroun les enfants doués pour les études mais de parents démunis, grâce à une bourse d'étude, d'autre part, la possibilité d'apprendre un métier qu'ils souhaitent exercer plus tard leur sera offerte, une aide sanitaire peut également leur être apportée comme à d'autres",3 rue du general hoche 54000 nancy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LES PETITS BONHEURS,not found,not found
W543003956,envoyer des étudiantes infirmières en voyage humanitaire au Cameroun,72 rue de la perseverance 54500 vandoeuvre-les-nancy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LES ABEILLES DU COEUR,not found,not found
W543004408,"exercer tout type d'action qui permette de promouvoir une alimentation de type durable, c'est-à-dire qui minimise le recours aux transports, aux emballages, aux intermédiaires. Ces actions pourront s'exercer en France ou au Cameroun.Ces actions peuvent-être de type communication, formation, mise en place de circuits courts entre les producteurs et les consommateurs, ou bien tout type de prestations de service dans le domaine de la restauration ou dans le secteur agroalimentaire",2 rue du mouzon 54520 laxou,Meurthe-et-Moselle,Grand Est,CONDUITE D'ACTIVITÉS ÉCONOMIQUES,PREST'ALIM,not found,not found
W543007020,favoriser l'intégration professionnelle des personnes handicapées au Cameroun par un accompagnement socioprofessionnel individuel ou collectif,2 b avenue du charmois 54500 vandoeuvre-les-nancy,Meurthe-et-Moselle,Grand Est,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,NOUS SOMMES LÀ,not found,not found
W543008710,"apporter un soutien au développement du village d'Aïssa Hardé (situé dans la province de l'Extrême Nord au Cameroun), notamment par le biais d'un soutien aux élèves d'Aïssa Hardé et environs en classes secondaires, ou de toute initiative individuelle ou communautaire en faveur du développement du village",10 rue hermite 54000 nancy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SORGHO MIRABELLE - YOTANE !,not found,not found
W543009182,"aider, protéger, apaiser les souffrances des enfants défavorisés ou abandonnés du Cameroun et leur permettre de profiter de leur enfance en améliorant les conditions de vie",103 boulevard emile zola 2e etage batiment 2 54520 laxou,Meurthe-et-Moselle,Grand Est,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,L'ABRI DES ENFANTS DU CAMERON (ADEC),https://www.facebook.com/abridesenfantsducameroun/,not found
W543013744,"entraide entre membres et adhérents, aide aux enfants scolarisés dans les zones enclavées en Afrique, au Cameroun, et autres pays d'Afrique francophones ; distribution pour les enfants de cours élémentaires 1 à 6 et jusqu'au CM2, à savoir ramassage de don de matériels scolaires et de médicaments pour les enfants orphelins, ; soirée caritative ; soirée dansante et spectacle occasionnel ; stand pour foires culturelles africaines",314 avenue de boufflers 54000 nancy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATION MERVEILLE D'AFRIQUE D'ICI ET D'AILLEURS,not found,not found
W543014141,"cette association a pour objet humanitaire au Cameroun et en Europe, elle se consacre à l'aide aux populations les plus démunies ;
- Elle sintéresse aux situations individuelles ou collectives de détresse, aux réfugiés de guerre dans le Nord Ouest et Sud Ouest du Cameroun, à l'handicap, à la maltraitance des personnes âgées, aux violences de toutes formes faites aux femmes, aux enfants orphelins, aux droits de l'Homme (agir en faveur des droits de l'homme et des valeurs dans l'égalité dans les structures locales luttant pour le respect de valeurs fondamentales) ;
- Construction ou reconstruction de bâtiments et infrastitures dont les locaux ont besoin) ;
- Soutenir les individus vulnérales souhaitant développer un projet d'activité générateur de revenus (création d'entreprise, artisanat etc ;  ;  ;  ; )
- L'aide à l'intégration des  personnes étrangères primo-arrivantes",3 b rue rue irene joliot-curie 54220 malzeville,Meurthe-et-Moselle,Grand Est,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ARC (ASSOCIATION RÉVEIL DU CAMEROUN),not found,not found
W544001570,"mener des actions dans le domaine de la santé et de l'éducation auprès de populations défavorisées d'Afrique, en particulier du Cameroun. L'association pourra étendre ses actions au profit d'autres pays en développement, ou de situations jugées comme le nécessitant. Equiper des centres de santé, ou tout type de structure le nécessitant, en matériel médical et diagnostique. Former des infirmiers ou techniciens de laboratoire à l'utilisation d'outils dédiés, organiser des actions de sensibilisation médicale, participer à des actions d'éducation ciblées ou plus générales",47 rue du bois 54170 selaincourt,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,MANIWAH,not found,not found
W551001102,"apporter une assistance aux populations en difficulté de la région d'Ewodi au Cameroun (Afrique):-en matière de scolarisation et d'éducation des enfants-en améliorant les règles d'hygiène et d'accès aux soins-en accompagnant toutes autres initiatives permettant de soulager les populations,en particulier la lutte contre l'insuffisance alimentaire,l'accès à l'eau potable",19 boulevard de la rochelle 55000 bar-le-duc,Meuse,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LES AMIS D'EWODI,not found,not found
W551001155,"faire découvrir l'art et la culture africaine (cuisine,objet d'art,dégustation) afin de pouvoir récolter des fonds pour venir en aide aux enfants démunis du Cameroun (Yoko) pour l'égalité de chance",1 rue oudinot 55000 bar-le-duc,Meuse,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LAFRICATOUS,not found,not found
W561005022,"promouvoir le développement des peuples les plus démunis pour la sauvegarde de la dignité de la personne humaine ; lutter contre la pauvreté et toute sorte de misère ; militer pour la scolarisation des enfants du monde, ceux de l'Afrique et du Cameroun en particulier ; le champ d'action concerne la lutte contre la pauvreté, notamment par  : le soutien, la recherche et la mise en oeuvre de projets de lutte contre la pauvreté en prenant en compte la personne humaine et son environnement ; la formation des acteurs par l'éducation et la scolarisation des enfants ; la sensibilisation, la formation et l'accompagnement des parents démunis ; la sensibilisation du public aux réalités vécues par les personnes en situation de pauvreté par les activités de solidarité et de partenariat",44 bis rue emile combes 56600 lanester,Morbihan,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SOLIDARITE ENFANTS BANTOUS D'AFRIQUE,not found,not found
W563010561,rassembler la communauté anglophone Camerounaise en France afin d'aider les membres à soutenir leurs proches en zone de guerre au Cameroun par la mobilisation de compétences diverses et des campagnes de sensibilisation régulières pour l'accompagnement des familles sinistrées dans la zone du Sud-Ouest Cameroun ;,13 allee mathurin meheut 56000 vannes,Morbihan,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ENFANTS DU PAYS,not found,not found
W584000251,"contribuer à améliorer l'accès au livre et aux autres supports d'apprentissage dans les établissements scolaires du Cameroun, pays bénéficiaire ; partager le plaisir de la connaissance à travers l'objet culturel qu'est le livre : connaissance de soi, de l'autre, et surtout du monde ; faire du livre le rendez-vous du donner et du recevoir",lieu-dit les reboullots 58200 alligny-cosne,Nièvre,Bourgogne-Franche-Comté,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LIRE ENSEMBLE,not found,not found
W592001705,"Cette association humanitaire a pour but d'aider les enfants et adolescents des pays d'Afrique ( Cameroun, Sénégal, Tchad, Mali) qui vivent livrés à eux - même, sans moyens de subsistances, et sans toit. Notre second but est d'aider ces jeunes à la réinsertion dans la société de leur pays. L'association a enfin pour but de collecter des vêtements, livres et fournitures  pour l'éducation scolaire,ainsi que de construire des structures d'accueil.",4 rue d'amiens 59540 caudry,Nord,Hauts-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,"ORGANISATION FRANCAISE D'AIDE AUX ENFANTS D'AFRIQUE ET DE LA RUE
O.F.A.E.D.A.R.",not found,not found
