id,objet,adrs,dept,region,social_object1_libelle,titre,facebook_url,helloasso_url,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,social_object2_libelle,longitude,latitude
W872011551,"entraide entre les membres, promouvoir la culture camerounaise et africaine par l'organisation des différents soirées et évènements culturels sportifs camerounais ; dons de fournitures scolaires aux enfants défavorisés au cameroun et dans  les établissements scolaires ; organisation de réunions ou séminaires tous les deuxième samedi du mois ; bienfaisance et solidarité par l'aide administrative, juridique et les secours aux membres en difficulté matérielle, morale ou financière par le prêt de fonds à taux 0% ; organisation de spectacles, concerts ; organisation d'expositions diverses",32 RUE Domnolet Lafarge 87000 Limoges,Haute-Vienne,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION NOUVELLE GÉNÉRATION DES CAMEROUNAIS DU 87 (NGC-87),,,32,RUE,Domnolet Lafarge,87000.0,Limoges,,AUTRES,1.2698007,45.815226
W863001630,entretenir et resserrer les liens d'amitie entre tous ses adherents venir en aide a ces derniers dans la mesure de ses ressources et de ses possiblites assurer la promotion de la culture camerounaise dans la region et la france,11 BD Saint Just 86000 Poitiers,Vienne,Nouvelle-Aquitaine,ÉDUCATION  FORMATION,ASSOCIATION DES STAGIAIRES ET ETUDIANTS CAMEROUNAIS,https://www.facebook.com/groups/232147880279302/,,11,BD,Saint Just,86000.0,Poitiers,,ÉDUCATION  FORMATION,0.3800461,46.5901337
W863003108,"aider les jeunes camerounais des villages éloignés des grandes villes; créer chez eux leurs propres activités afin de les retenir dans leurs villages, endiguer l'exode rural; orienter vers des formations en rapport avec leurs possibilités intellectuelles et physiques",68 RUE de slovénie 86000 Poitiers,Vienne,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),FRANCE CAMEROUN,,,68,RUE,de slovénie,86000.0,Poitiers,,AUTRES,0.3611147,46.5871533
W863004431,"assistance physique morale et financière de ses membres lors d'événements particuliers bien déterminés dans son règlement intérieur, rassembler ses membres une fois par mois en vue de rompre l'isolement, d'échanger et partager les différentes expériences, organiser des manifestations en vue de faire connaître l'association et d'aller à la rencontre de la population poitevine",83 RUE de la Matauderie 86280 Saint-Benoît,Vienne,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALE DES FEMMES CAMEROUNAISES DE LA VIENNE (AFCAM 86),,,83,RUE,de la Matauderie,86280.0,Saint-Benoît,,AUTRES,0.3161743,46.557263
W863004894,"sensibilisation des gens pour l'éducation des jeunes camerounais, récolte de fonds et fournitures scolaires ou jeux qui seront envoyés courant mai-juin à ces écoliers pour améliorer leurs conditions de vie et leur permettre d'accéder à un niveau de scolarité plus élevé",121 bis RUE Montbernage 86000 Poitiers,Vienne,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AFRI'CAMEROUN,,,121 bis,RUE,Montbernage,86000.0,Poitiers,,AUTRES,0.3607195,46.5829825
W863007023,"procéder à des échanges de savoir-faire entre la france et le cameroun ; accompagner les projets ruraux du cameroun notamment qui nécessitent une expertise de l'hexagone ; apporter une assistance technique aux projets novateurs du cameroun en lien avec des experts français ; accompagner et faciliter le retour et l'installation des camerounais de la diaspora au cameroun ; organiser des séminaires de sensibilisation en direction des jeunes et moins jeunes camerounais qui seraient tentés par « appel de la mer » pour « aller en aventure en europe » ; faciliter l'installation et l'intégration des ressortissants français au cameroun grâce à notre réseau de partenaires ; organiser des colloques et séminaires et des émissions radio et télé sur le thème de la migration ; proposer notre expertise en médiation en cas de conflits entre camerounais ou français contre une organisation ou une institution ; organiser des formations en communication et en médiation ; organiser des échanges du type erasmus entre étudiants français et camerounais en lien avec nos partenaires ; organiser ponctuellement des plates formes pour demandeurs d'emploi à l'international ; organiser des spectacles, concerts et journées portes ouvertes ; organiser des campagnes de consultations médicales ; organiser des consultations médicales ponctuelles avec des médecins français ; récupérer des affaires recyclables dans le réseau des français résidents au cameroun pour vendre à petits prix et soutenir les projets de l'association ; apprendre de petits métiers aux enfants de la rue au cameroun ; aider à la réinsertion sociale des mineurs isolés et non accompagnés de moins de seize ans ; prôner les valeurs de laïcité et de solidarité sans frontière ; être apolitique, non syndicale et aconfessionnelle ;",26 RUE Richelieu 86000 Poitiers,Vienne,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),MENOS (MÉDIATION NORD-SUD),https://www.facebook.com/menos.mediationnordsud,,26,RUE,Richelieu,86000.0,Poitiers,,AUTRES,0.348503,46.5677129
W863007172,"réunir les enfants ayant été adoptés, les personnes ayant adopté des enfants, les personnes ayant souhaité avoir des enfants et qui finalement n'ont pas eu et toutes les personnes désireuses de tendre la main, de quelque façon que ce soit, dans le but de venir en aide aux enfants camerounais orphelins ou abandonnés",3 RUE des Fauvettes 86180 Buxerolles,Vienne,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),EXODE DES COEURS BRISES,https://fr-fr.facebook.com/exodeDescoeursBrises/,,3,RUE,des Fauvettes,86180.0,Buxerolles,,AUTRES,0.3716201,46.5904192
W863011112,"cette association a pour objet de favoriser les actions de co développement, dont le cameroun est la destination finale ; a cette fin, elle entreprendra : d'uvrer à la recherche des solutions d'aide aux populations restées au cameroun, de favoriser l'insertion des jeunes dans la vie professionnelle, de favoriser le maintien dans les zones rurales, de rechercher des solutions pour l'accès à l'éducation, à l'eau et à l'énergie du plus grand nombre,  de contribuer à la recherche des solutions pour limiter la fuite des cerveaux des diplômés formés dans les écoles et universités camerounaises, de favoriser le dialogue, la tolérance et le vivre ensemble entre les communautés nationales, d'inciter, d'initier, de favoriser et d'encadrer les initiatives en provenance de la diaspora,  de favoriser le retour et la réinsertion des camerounais résidents en diaspora, de mener des réflexions de long terme sur l'ensemble de ces sujets, et plus généralement d'entreprendre toutes opérations sociales, industrielles, commerciales ou financières, mobilières ou immobilières, pouvant se rattacher directement ou indirectement à l'objet social ou susceptibles d'en faciliter l'extension ou le développement ;",6 LD les Alleuds 86240 Ligugé,Vienne,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,MOUVEMENT POUR LA RENAISSANCE DU CAMEROUN VIENNE (MRC VIENNE),,,6,LD,les Alleuds,86240.0,Ligugé,,AUTRES,0.3325911,46.5201627
W251000669,"lutter contre l'exclusion des sans abri et des femmes qui manquent de repères, en developpant diverses actions économiques, sociales et culturelles ; mener des actions d'éducation et d'information qui leur permettront de trouver des solutions adaptées à leurs problèmes d'alcoolisme, de drogue, de vol, de violence et d'incivilité ; favoriser leur insertion professionnelle en leur montrant les comportements les mieux adaptés à une vie en société et le respect des lois ; réaliser des repas et des soirées festifs pour créer une dynamique de groupe ; aider les sans abris à produire des objets artisanaux afin de les exposer dans les manifestations culturelles dans le but de sensibiliser le public sur leur situation ; collecter en europe des objets d'occasion pour favoriser l'insertion par l'économique des personnes sans abri au cameroun ; favoriser l'accueil des africains qui arrivent nouvellement en franche-comté",3 RUE de Lyon 25440 Quingey,Doubs,Bourgogne-Franche-Comté,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION CAMEROUN - FRANCHE-COMTE D'AIDE AUX PERSONNES SANS ABRI - A.C.F.,,,3,RUE,de Lyon,25440.0,Quingey,,AUTRES,5.8831349,47.1038613
W251002897,réunir les étudiants camerounais de franche-comté autour des échanges d'idées afin de valoriser la culture camerounaise et participer à la vie culturelle de la région,36 A AV de l'Observatoire 25030 Besançon Cédex,Doubs,Bourgogne-Franche-Comté,ÉDUCATION  FORMATION,ETUDIANTS CAMEROUNAIS DE FRANCHE-COMTE,https://www.facebook.com/groups/ecamfc/,,36 A,AV,de l'Observatoire,25030.0,Besançon Cédex,,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),6.0243622,47.2380222
W251004013,"échanger, favoriser, développer, diffuser et promouvoir la culture camerounaise et africaine ; mobiliser pour contribuer durablement à l'éradication du sous développement par des actions de solidarité et d'entraide dans les domaines de la santé, du social, de l'éducation et de la formation professionnelle, de l'agriculture, secteur humanitaire ; favoriser l'autonomie durable des populations, l'intégration ; promouvoir la laïcité, l'inter-culturalité ; travailler au développement franco-africain sous la forme de soutien technique et relationnel aux créateurs d'entreprises en afrique comme en france et en europe ; tisser des liens de solidarité entre africains sans distinction de pays",8 Bis RUE Ernest Renan 21300 Chenôve,Côte-d'Or,Bourgogne-Franche-Comté,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ENSEMBLE POUR L'UNITE AFRICAINE (EUA),,,8 Bis,RUE,Ernest Renan,21300.0,Chenôve,,AUTRES,5.0089491,47.2999376
W251004817,"aider à la santé, à l'éducation, à la scolarisation et plus généralement à l'amélioration des conditions de vie des enfants au cameroun",2 E RUE du Professeur George 25000 Besançon,Doubs,Bourgogne-Franche-Comté,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SOLIDARITE ENFANCE CAMEROUN (SOLENCA),,,2 E,RUE,du Professeur George,25000.0,Besançon,,AUTRES,6.0311474,47.2555829
W111000034,oeuvrer pour l'insertion sociale et professionnelle des handicapes camerounais demunis,22 bis RUE du Barry 34220 Saint-Pons-de-Thomières,Hérault,Occitanie,CONDUITE D'ACTIVITÉS ÉCONOMIQUES,AIDE FRANCE CAMEROUN POUR L'INSERTION DES HANDICAPES - A.F.C.I.H.,,https://www.helloasso.com/associations/aide-france-cameroun-pour-l-insertion-des-handicapes,22 bis,RUE,du Barry,34220.0,Saint-Pons-de-Thomières,,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.7630733,43.4866816
W271002251,"accompagner et soutenir les projets des populations camerounaises pour des développements axés sur les plans de l'éducation, de la santé, du transport, de la protection de l'environnement et de la culture",7 RUE de Tournebut 27940 Le Val d'Hazey,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ENSEMBLE POUR RÉUSSIR,https://www.facebook.com/Ensemblepoureussir/,https://www.helloasso.com/associations/ensemble-pour-reussir/collectes/construction-des-salles-de-classes,7,RUE,de Tournebut,27940.0,Le Val d'Hazey,,AUTRES,1.3318057,49.1817309
W271002362,"aider les pays du sud, notamment le cameroun",28 AV du Maréchal Leclerc 27600 Gaillon,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,GAILLON - CAMEROUN,,,28,AV,du Maréchal Leclerc,27600.0,Gaillon,,AUTRES,1.3457409,49.1579719
W272000935,"cette association a un but humanitaire ; son action consiste à apporter une assistance, développer une action humanitaire, et favoriser l'émergence de projets en faveur du cameroun",71 RUE du Val de Risle 27290 Illeville-sur-Montfort,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,JACKY LOBE POUR LE CAMEROUN,,,71,RUE,du Val de Risle,27290.0,Illeville-sur-Montfort,,AUTRES,0.7264045,49.3263292
W273000776,aider les enfants d'afrique burkina faso maroc cote d'ivoire cameroun sénégal les 2 congos,34 RUE Dupont de l'Eure 27400 Louviers,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,EURE D'AFRIQUE,,,34,RUE,Dupont de l'Eure,27400.0,Louviers,,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,1.1663531,49.212084
W273001876,réunir les camerounais les amis des camerounais et toute personne souhaitant y adhérer sans distinction d'âge ni de sexe ; promouvoir le cameroun dans le domaine de l'art de la culture du commerce et du développement des échanges interculturels tout en favorisant la jonction avec les milieux d'affaires français et européen,14 RUE du Val Fleuri 27000 Évreux,Eure,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AFCE 27,,,14,RUE,du Val Fleuri,27000.0,Évreux,,AUTRES,1.178072,49.023589
W273003171,"venir en aide aux personnes atteintes de la maladie d'alzheimer en afrique et en particulier au cameroun, venir en aide aux enfants en difficultés de scolarisation en leur acheminant, fournitures scolaires, vêtements, chaussures, ordinateurs, etc ; sa durée est illimitée",16 RUE de la Poterie 27200 Vernon,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATION AFRIQUE ALZHEIMER,https://www.facebook.com/ACMA-105886394232461,,16,RUE,de la Poterie,27200.0,Vernon,,AUTRES,1.483856,49.0804295
W273003546,"s'associer à la lutte contre la pauvreté qui demeure un situation trop fréquente et préoccupante notamment en afrique, la lutte contre ce fléau passe par des interventions prioritaires tels que la formation, la santé et l'eau potable, l'association monde meilleur veut favoriser et mettre en oeuvre cette approche du développement pour bumnjak, un village camerounais de la région de yaoundé et pour les 13 villages voisins qui constituent la commune de nguibassal, l'objectif majeur est donc d'établir un partenariat avec des associations locales et oeuvrer sur le terrain dans des secteurs privilégiés tels que la formation initiale, de niveau général avec des orientations techniques des métiers de proximité, tels que menuisier, plombier, maçon, frigoriste, couturière, repasseuse, cette structure donnerait également la possibilité d'être soigné et favoriserait la création de puits pour garantir une alimentation saine et pour permettre l'irrigation, les activités de l'association seront intégrées dans le mouvement de solidarité nord/sud au travers d'actions concrètes qui soutiennent un élan économique assurant un développement humain pour des personnes particulièrement défavorisées et pour leur donner une existence sociale, l'action de l'association sera donc en lien avec les responsables locaux de promouvoir et de financer des projets d'écoles, de centres de santé publique et des systèmes d'irrigation avec un programme d'aide sociale et de bienfaisance, l'association sera jumelée avec une association italienne du sud de naples, située à piedimonte matese de la province de caserta qui a les mêmes objectifs, ce jumelage donnera une dimension européenne au projet, l'association favorisera également les relations interculturelles",45 PL de l'Église 27160 Breteuil sur Iton,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,MONDE MEILLEUR (false),https://www.facebook.com/Mondemeilleur0/,,45,PL,de l'Église,27160.0,Breteuil sur Iton,,AUTRES,0.9170028,48.8367062
W273008158,"soutenir et accompagner les actions de développement dans les domaines de l'éducation, de la santé, du social, de l'humanitaire au cameroun et dans les pays à ressources limitées ; apporter aux membres un environnement d'échanges fraternel, amical et convivial",14 RUE de l Epargne 27000 Évreux,Eure,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALE 237,,,14,RUE,de l Epargne,27000.0,Évreux,,AUTRES,1.1397676,49.0181342
W402003425,"valoriser des inititatives qui contribuent à développer les activités sportives, culturelles par tous les moyens, et notamment par l'échange d'idées et d'expériences en matière de football, baslet-ball, hand-ball, réaliser et animer des soirées sportives et culturelles de tous types pour consolider les ralations inter-collectives",5 AV Lahire 40000 Mont-de-Marsan,Landes,Nouvelle-Aquitaine,CLUBS DE LOISIRS/ RELATIONS,AMICALE  DES  CAMEROUNAIS  DES LANDES (A.C.L),,,5,AV,Lahire,40000.0,Mont-de-Marsan,,AUTRES,-0.4681335,43.8816046
W513002857,"trouver un soutien moral, financier et toute autre forme de soutien pour réaliser tout projet médical au cameroun",30 bis RUE des Coutures 51100 Reims,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATION SOUTIEN MEDICAL CAMEROUN  -  ASMC,,https://www.helloasso.com/associations/soutien-sante-cameroun,30 bis,RUE,des Coutures,51100.0,Reims,,AUTRES,4.0462621,49.2485252
W513003426,"l'exercice public du culte presbyterien, l'enseignement et la pratique de l'évangile de jésus-christ",39 RUE Pierre Taittinger 51100 Reims,Marne,Grand Est,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,EGLISE PRESBYTERIENNE REFORME DU CAMEROUN CHAPELLE DE REIMS LA GRACE,,,39,RUE,Pierre Taittinger,51100.0,Reims,,AUTRES,4.0061318,49.2358143
W513003449,"réduire la pauvreté et la misère, promouvoir un développement humain et durable et favoriser le développement des relations humaines",8 IMP du Carrouge 51140 Pévy,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,"""ASSOCIATION FRANCO-CAMEROUNAISE """"RACINES D'EBENE""""""",,,8,IMP,du Carrouge,51140.0,Pévy,,AUTRES,3.8429069,49.3107846
W513003657,"développer et promouvoir l'esprit de solidarité, d'amitié et de soutien envers les nécessiteux ; l'association encourage la lutte contre la pauvreté et porte assistance aux personnes vulnérables et en détresse",26 RUE de l'Adriatique 51100 Reims,Marne,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATION POUR LA SOLIDARITE ET L'AIDE AUX FILLES MERES ABANDONNEES (ASAFIMA) AU CAMEROUN,,,26,RUE,de l'Adriatique,51100.0,Reims,,AUTRES,4.0639894,49.2488598
W513003777,assistance et entraide entre compatriotes ; promotion de la culture camerounaise,17 RUE de Verzy 51100 Reims,Marne,Grand Est,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),MAIN DANS LA MAIN,,,17,RUE,de Verzy,51100.0,Reims,,AUTRES,4.0331555,49.2376004
