,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
1433,1500276,W783010750,MAM'CAM'ELLE,assistance aux femmes du Cameroun après accouchement et plus spécialement aux femmes en situation de détresse ou de misère,,VLGE,d'Hennemont,78100,Saint-Germain-en-Laye,,vlge d'hennemont 78100 saint-germain-en-laye,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.0917742569617808,48.93560465,https://www.facebook.com/mammamzelle/,https://www.helloasso.com/associations/mams-elles-bougnates/boutiques/fetes-des-meres
1434,1500334,W783010808,MOUVEMENT DES HOMMES ET DES FEMMES INTÉGRÉS LIBRES ET DIGNES DU CAMEROUN ET DE LA FRANCE (MHFILDCF),"distribuer des repas et des vêtements aux personnes en situation de besoin et également aider à l'insertion des jeunes dans les sociétés dans le monde entier (Afrique, Europe, Amerique, Asie, Australie etc) plus particulièrement au Cameroun et en France, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",76,RUE,des Fleurs,78955,Carrières-sous-Poissy,,76 rue des fleurs 78955 carrieres-sous-poissy,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.0253573,48.9433119,https://www.facebook.com/G%C3%A8ographie-du-Cameroun-213068062525614/posts/,https://www.helloasso.com/associations/femmes-dignes
1435,1500393,W783010867,ASSOCIATION DES ANCIENNES LIONNES INDOMPTABLES DU CAMEROUN (ADALIC),"création d'une plateforme de communication des anciennes lionnes en vue de leur épanouissement, de promouvoir l'intégration et l'inclusion de la femme dans la société par le sport, et le football en particulier ; autrement dit, d'accompagner et d'encourager l'évolution de la femme en vue de permettre son intégration culturelle et surtout d'accroître l'impact social du sport et du football féminin pour atteindre le bien être social tout en sensibilisant le public aux différences et discriminations subies par les femmes, dans une dimension d'intérêt général ;",3,RUE,Robert Schumann,78300,Poissy,,3 rue robert schumann 78300 poissy,Yvelines,Île-de-France,SPORTS/ ACTIVITÉS DE PLEIN AIR,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.0428293,48.927439,https://www.facebook.com/Adalic/,https://www.helloasso.com/associations/association-des-anciennes-lionnes-indomptables-du-cameroun
1436,1500540,W783011014,ASSOCIATION POUR LE LEADERSHIP ET LE DEVELOPPEMENT (ALEADEV),"mobiliser les expertises, partenariats et dynamiques multisectorielles pertinentes en France et à l'international en vue de contribuer au développement socioéconomique dans ses zones d'interventions (particulièrement en France et au Cameroun) ; promouvoir et réaliser des activités de solidarité internationale et de proximité à travers des échanges et transferts des compétences et techniques visant un développement inclusif de ses zones d'intervention ; favoriser les activités génératrices de revenus comme mode d'insertion socioprofessionnel des jeunes et des femmes dans ses zones d'intervention
Développer les échanges culturels et économiques entre la France et l'Afrique à travers des activités promouvant une citoyenneté active et le vivre-ensemble ; promouvoir la transition écologique et solidaire dans ses zones d'intervention à travers activités permettant de répondre aux enjeux de préservation de l'environnement (agroécologie etc ; )",40 A,RUE,Jules Ferry,78400,Chatou,,40 a rue jules ferry 78400 chatou,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.1456739,48.9014152,https://www.facebook.com/lead.asso/,https://www.helloasso.com/associations/association-pour-le-developpement-de-loanga
1437,1500709,W783011183,DIASPORA NDOG NJEE D'EUROPE,"-le rassemblement, l'entente, la fraternité, la solidarité, l'entraide entre ses membres, ainsi que la recherche des fondements communs,
-la facilitation de l'intégration sociale et professionnelle des frères et surs Ndog Njee nouvellement arrivés en Europe ainsi que leur épanouissement,
-le développement des villages et communautés Ndog Njee au Cameroun",14,RUE,des Ecluses Saint Martin,75010,Paris,,14 rue des ecluses saint martin 75010 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3672333,48.8768409,https://www.facebook.com/Ndog-njee-245733986355786/posts,https://www.helloasso.com/associations/diaspora-ndog-njee-d-europe
1438,1500807,W783011281,SHARE HOPE 237,aide aux personnes en difficulté au Cameroun,113,RUE,Saint Sébastien,78300,Poissy,,113 rue saint sebastien 78300 poissy,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.0492204,48.9334458,https://www.facebook.com/africahope237/,https://www.helloasso.com/associations/association-hope
1439,1500812,W783011286,ASSOCIATION SAMARIN DIASPORA NKONGSAMBA,accompagner la scolarité des orphelins dans la ville de NkongSamba (Cameroun); apporter des aides et soutiens aux veuves de la ville de Nkongsamba (Cameroun) ; 	soutenir des projets structurants ayant pour but de lutter contre l'exode et l'émigration illégale des jeunes ; contribuer au développement des activités sociales et culturelles de ses membres,6,RUE,Pablo Picasso,78500,Sartrouville,,6 rue pablo picasso 78500 sartrouville,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.1899898,48.9439981,https://www.facebook.com/Association-Diaspora-222124171295716/,https://www.helloasso.com/associations/nkongsamba-together/formulaires/1
1440,1500947,W783011421,ASSOCIATION BASSEU  DE L'EUROPE (A.B.E),"cette association a pour but de contribuer à toute action de développement du Cameroun en général et du Village Basseu en particulier dans les domaines de l'éducation, de la santé et de la promotion des activités de production durables",17,PL,du Béguinage,78570,Chanteloup-les-Vignes,,17 place du beguinage 78570 chanteloup-les-vignes,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.0354243,48.9722687,https://www.facebook.com/groups/1760260907529968/,https://www.helloasso.com/associations/association-francaise-des-europes
1441,1501027,W783011501,DIASPORA D'EBOMAM,"l'amicale a pour but de promouvoir toute action qui contribue au développement du Canton Ebomam (Sud Cameroun), au bien des individus et des familles et de défendre les intérêts matériels et moraux des familles en :
1 ; écoutant, conseillant et soutenant les familles,
2 ; proposant aux enfants des animations visant l'apprentissage de valeurs morales et civiques,
3 ; organisant ou soutenant des actions sociales et / ou humanitaires et/ou culturelles",27 bis,RUE,du Général Sarrail,78700,Conflans-Sainte-Honorine,,27 bis rue du general sarrail 78700 conflans-sainte-honorine,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.110179,49.0064217,https://www.facebook.com/groups/674719287050733/,https://www.helloasso.com/associations/federation-diaspora-haitienne-d-europe
1442,1501209,W783011683,COLOMBES DE VIE 237,"scolarisation, équipement, promotion de la culture et épanouissement par la lecture, formation à l'utilisation des nouvelles technologies et à l'apprentissage des enfants et des femmes de la province du Littoral et des villages environnants au Cameroun",2,RUE,des Ferrites,78700,Conflans-Sainte-Honorine,,2 rue des ferrites 78700 conflans-sainte-honorine,Yvelines,Île-de-France,INTERVENTIONS SOCIALES,AUTRES,2.103267,49.003812,https://www.facebook.com/Eglise-Colombe-de-vie-378209162537462/,https://www.helloasso.com/associations/esc-boxing-club-colombes/adhesions/inscriptions-2022-2023
1443,1501489,W783011963,BAKWAT DIASPORA,"rassembler les enfants et apparentés Bakwat où qu'ils se trouvent à l'extérieur du Cameroun ; valoriser et promouvoir nos valeurs et apporter notre contribution au développement de notre village Bakwat ; créer et maintenir entre nous les liens d'unité, de fraternité, de solidarité, afin de sauvegarder en toutes circonstances nos traditions, nos us et coutumes",3,ALL,Camille Pissaro,78500,Sartrouville,,3 allee camille pissaro 78500 sartrouville,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.1585037,48.9409016,https://www.facebook.com/groups/601895546638349,https://www.helloasso.com/associations/collectif-de-la-diaspora-senegalaise-et-association-humanitaire-fraternite
1444,1501996,W784000339,AIDE ET SOLIDARITE DES YOUPWESARDS POUR LA VIE (A.S.Y.V),"soutenir moralement, matériellement et favoriser l'épanouissement des jeunes ressortissants du Cameroun. cette aide passe à travers les conseils, et généralement à travers la culture",131-133,RUE,des Poissonniers,75018,Paris,,131-133 rue des poissonniers 75018 paris,Paris,Île-de-France,SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX,AUTRES,2.3516241,48.8912558,https://www.facebook.com/Aide-et-solidarit%C3%A9-106345057850519/,https://www.helloasso.com/associations/espace-solidarite
1445,1502196,W784000539,ASSOCIATION MAIN DANS LA MAIN AVEC LES VILLAGES DU CAMEROUN,soutenir les efforts de développement socio-économique des villages du Cameroun,265,CHEM1,de la Zille,38140,La Murette,,265 chem1 de la zille 38140 la murette,Isère,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,5.54209,45.3798,https://www.facebook.com/maindanslamaindouala/,https://www.helloasso.com/associations/culture-loisirs-vacances-rhone-alpes/collectes/main-dans-la-main-1
1446,1503041,W784001395,N.K.N - INTERNATIONAL,mettre en place un cadre de concertation et d'échange entre la france et le cameroun. ce cadre permettra d'élaborer les stratégies de developpement et d'insertion socio-économique sur le long terme pour les populations locales en dificulté,8,RUE,Victor Jara,78190,Trappes,,8 rue victor jara 78190 trappes,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.9810681,48.7848663,https://www.facebook.com/nkinternationalusa/,https://www.helloasso.com/associations/association-enbe-gnonkondement/formulaires/1/en
1447,1504235,W784002589,ASSOCIATION DES ENFANTS DE LA RUE SANS FRONTIERES AU CAMEROUN (ERFC),"oeuvrer en faveur des enfants de la rue; sensibiliser, encadreret suivre socialement des groupes de jeunes en vue d'une réinsertion professionnelle;apporter de l' aide à la crétion et à la réalisation de centres de santé dans les zones rurales du cameroun; récolter des médicaments, des vêtements, des fournitures scolaires et autres matériels pour la formation; nouer des liens d'amitié, de solidarités multiformes,d'échanges socio-culturels et sportifs entre les associations et les organisations socio-professionnelles en europe et en afrique; organiser des spectales en collaboration étroite avec les artistes",37,AV,du Colonel Fabien,78210,Saint-Cyr-l'École,,37 avenue du colonel fabien 78210 saint-cyr-lecole,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.0672138,48.799708,https://www.facebook.com/SSFCMR/,https://www.helloasso.com/associations/africafrance-solidaire/adhesions/parrainez-un-enfant-de-la-rue-1
1448,1504505,W784002859,ASSOCIATION DE SOUTIEN  DES CADRES SOCIALES  VULNERABLES (ASCSV),promouvoir la lutte contre la pauvreté et la misère dans les pays sub-saharienne et principalement la partie septentrionnale du cameroun,5,SQ,Debussy,78150,Le Chesnay,,5 square debussy 78150 le chesnay,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.1293631,48.8272107,https://fr-fr.facebook.com/Association-pour-le-Soutien-des-personnes-Agees-Vulnerables-Urisanze-1622754117966154/,https://www.helloasso.com/associations/association-cadres-et-emploi
1449,1504553,W784002907,ASSOCIATION DU MONT SAINT-JEAN,"aider le responsable des projets mis en place a baffoussam au cameroun par les prêtres du sacré-coeur et qui ont notamment pour objet d'apporter une assistance aux jeunes en difficulté de la ville de baffoussam, administrer et gerer lesdits projets",8,ALL,des Chevreuils,91870,Boissy-le-Sec,,8 allee des chevreuils 91870 boissy-le-sec,Essonne,Île-de-France,SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.0848485,48.4964586,https://www.facebook.com/apmontsaintjean,https://www.helloasso.com/associations/apel-mont-saint-jean
1450,1504643,W784002997,ASSOCIATION DE BIENFAISANCE POUR LE CAMEROUN,"développer la fraternité entre ses membres; promouvoir l'aide et l'assistance en son sein, inciter ses membres et toute personne de bonne foi et bonne volonté de venir en aide aux enfants en difficulté au Cameroun par des gestes concrets dans le cadre de nos actions d'assistance à l'éducation à l'instruction et à la culture des enfants nécessiteux au Cameroun",7,AV,du Docteur Schweitzer,78330,Fontenay-le-Fleury,,7 avenue du docteur schweitzer 78330 fontenay-le-fleury,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,DOMAINES DIVERS/ DOMAINES DE NOMENCLATURE SITADELE À RECLASSER,2.0461549,48.8106578,https://fr-fr.facebook.com/assoc.camerounaise.fr/,https://www.helloasso.com/associations/ihsane-asso
1451,1505008,W784003367,VILLAGE ET VIE,"contribuer au developpement rural des villages du cameroun et, dans un premier temps a l'action entreprise dans trois villages de l'arrondissement de djoum : nyabibete, nko, mueng",2,PL,du Général de Gaulle B.P 16,78220,Viroflay,,2 place du general de gaulle bp 16 78220 viroflay,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.1730571,48.7995951,https://fr-fr.facebook.com/VieEtVillage/,https://www.helloasso.com/associations/village-terre-et-vie
